danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,popularity
0.683,0.85,11,-5.042,0,0.0699,0.0781,1.09e-06,0.741,0.598,107.988,audio_features,0Fl4eWzVaMUOdXcOrj6F1q,spotify:track:0Fl4eWzVaMUOdXcOrj6F1q,https://api.spotify.com/v1/tracks/0Fl4eWzVaMUOdXcOrj6F1q,https://api.spotify.com/v1/audio-analysis/0Fl4eWzVaMUOdXcOrj6F1q,368758,4,74
0.644,0.885,9,-2.698,0,0.0364,0.016,0.000171,0.0563,0.836,97.003,audio_features,68QNVtFtDSR78MyRXjeP6q,spotify:track:68QNVtFtDSR78MyRXjeP6q,https://api.spotify.com/v1/tracks/68QNVtFtDSR78MyRXjeP6q,https://api.spotify.com/v1/audio-analysis/68QNVtFtDSR78MyRXjeP6q,220206,4,49
0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,audio_features,4h9wh7iOZ0GGn8QVp4RAOB,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,https://api.spotify.com/v1/tracks/4h9wh7iOZ0GGn8QVp4RAOB,https://api.spotify.com/v1/audio-analysis/4h9wh7iOZ0GGn8QVp4RAOB,148486,4,95
0.719,0.461,8,-8.191,1,0.0454,0.279,0.0,0.0875,0.548,123.915,audio_features,6FtIK0IkmG33lKbc1pyAlZ,spotify:track:6FtIK0IkmG33lKbc1pyAlZ,https://api.spotify.com/v1/tracks/6FtIK0IkmG33lKbc1pyAlZ,https://api.spotify.com/v1/audio-analysis/6FtIK0IkmG33lKbc1pyAlZ,209200,4,76
0.794,0.64,1,-5.745,1,0.0306,0.0791,0.0,0.0812,0.851,110.058,audio_features,7HH2qGXywdgAn5b2WHnkQq,spotify:track:7HH2qGXywdgAn5b2WHnkQq,https://api.spotify.com/v1/tracks/7HH2qGXywdgAn5b2WHnkQq,https://api.spotify.com/v1/audio-analysis/7HH2qGXywdgAn5b2WHnkQq,155033,4,67
0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,audio_features,2rmwqU7yzTvzkiaRV53DpT,spotify:track:2rmwqU7yzTvzkiaRV53DpT,https://api.spotify.com/v1/tracks/2rmwqU7yzTvzkiaRV53DpT,https://api.spotify.com/v1/audio-analysis/2rmwqU7yzTvzkiaRV53DpT,187108,4,83
0.826,0.679,1,-7.582,1,0.0904,0.385,0.594,0.0895,0.817,99.967,audio_features,3weAbRf5cn9SiCYxqZedot,spotify:track:3weAbRf5cn9SiCYxqZedot,https://api.spotify.com/v1/tracks/3weAbRf5cn9SiCYxqZedot,https://api.spotify.com/v1/audio-analysis/3weAbRf5cn9SiCYxqZedot,165613,4,59
0.714,0.728,10,-4.595,1,0.0468,0.298,0.0,0.106,0.901,114.996,audio_features,1qEmFfgcLObUfQm0j1W2CK,spotify:track:1qEmFfgcLObUfQm0j1W2CK,https://api.spotify.com/v1/tracks/1qEmFfgcLObUfQm0j1W2CK,https://api.spotify.com/v1/audio-analysis/1qEmFfgcLObUfQm0j1W2CK,177955,4,91
0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,audio_features,7tr2za8SQg2CI8EDgrdtNl,spotify:track:7tr2za8SQg2CI8EDgrdtNl,https://api.spotify.com/v1/tracks/7tr2za8SQg2CI8EDgrdtNl,https://api.spotify.com/v1/audio-analysis/7tr2za8SQg2CI8EDgrdtNl,230813,4,71
0.686,0.568,2,-6.196,1,0.0568,0.12,0.0,0.0991,0.486,122.969,audio_features,1sV6bR42OhPi2PL7ZPHLNi,spotify:track:1sV6bR42OhPi2PL7ZPHLNi,https://api.spotify.com/v1/tracks/1sV6bR42OhPi2PL7ZPHLNi,https://api.spotify.com/v1/audio-analysis/1sV6bR42OhPi2PL7ZPHLNi,274507,4,71
0.498,0.468,9,-6.17,1,0.0502,0.133,0.0,0.103,0.55,148.266,audio_features,5uJK1i4LU4I5Ai5qCeHonu,spotify:track:5uJK1i4LU4I5Ai5qCeHonu,https://api.spotify.com/v1/tracks/5uJK1i4LU4I5Ai5qCeHonu,https://api.spotify.com/v1/audio-analysis/5uJK1i4LU4I5Ai5qCeHonu,233407,3,61
0.706,0.77,10,-6.224,0,0.0653,0.397,1.84e-05,0.209,0.967,117.075,audio_features,5kyJ6sznnWACqHbw65p34Q,spotify:track:5kyJ6sznnWACqHbw65p34Q,https://api.spotify.com/v1/tracks/5kyJ6sznnWACqHbw65p34Q,https://api.spotify.com/v1/audio-analysis/5kyJ6sznnWACqHbw65p34Q,158549,4,69
0.854,0.786,11,-4.565,0,0.136,0.154,0.0,0.0825,0.498,120.006,audio_features,5ToBvPG8kVJ70jXGvealFs,spotify:track:5ToBvPG8kVJ70jXGvealFs,https://api.spotify.com/v1/tracks/5ToBvPG8kVJ70jXGvealFs,https://api.spotify.com/v1/audio-analysis/5ToBvPG8kVJ70jXGvealFs,214353,4,65
0.628,0.476,0,-4.947,1,0.0352,0.417,0.0,0.121,0.336,147.915,audio_features,3BLWGYOcy1svvsBByeFxLh,spotify:track:3BLWGYOcy1svvsBByeFxLh,https://api.spotify.com/v1/tracks/3BLWGYOcy1svvsBByeFxLh,https://api.spotify.com/v1/audio-analysis/3BLWGYOcy1svvsBByeFxLh,168562,4,70
0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891,audio_features,1tNJrcVe6gwLEiZCtprs1u,spotify:track:1tNJrcVe6gwLEiZCtprs1u,https://api.spotify.com/v1/tracks/1tNJrcVe6gwLEiZCtprs1u,https://api.spotify.com/v1/audio-analysis/1tNJrcVe6gwLEiZCtprs1u,177667,4,75
0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,audio_features,6CDzDgIUqeDY5g8ujExx2f,spotify:track:6CDzDgIUqeDY5g8ujExx2f,https://api.spotify.com/v1/tracks/6CDzDgIUqeDY5g8ujExx2f,https://api.spotify.com/v1/audio-analysis/6CDzDgIUqeDY5g8ujExx2f,238805,4,83
0.668,0.902,2,-3.924,1,0.0386,0.169,8.74e-05,0.198,0.913,119.008,audio_features,0uBdQzKghx88d2Lp8SLFKJ,spotify:track:0uBdQzKghx88d2Lp8SLFKJ,https://api.spotify.com/v1/tracks/0uBdQzKghx88d2Lp8SLFKJ,https://api.spotify.com/v1/audio-analysis/0uBdQzKghx88d2Lp8SLFKJ,262624,4,75
0.679,0.762,10,-4.253,0,0.0316,0.00469,0.23,0.0446,0.511,105.407,audio_features,0L3XCv9i9IHs8cJEVhsJ3J,spotify:track:0L3XCv9i9IHs8cJEVhsJ3J,https://api.spotify.com/v1/tracks/0L3XCv9i9IHs8cJEVhsJ3J,https://api.spotify.com/v1/audio-analysis/0L3XCv9i9IHs8cJEVhsJ3J,357936,4,67
0.737,0.867,1,-6.047,1,0.0396,0.015,0.357,0.172,0.767,125.01,audio_features,4axALpFKrIPxwQRnYJ1Zmc,spotify:track:4axALpFKrIPxwQRnYJ1Zmc,https://api.spotify.com/v1/tracks/4axALpFKrIPxwQRnYJ1Zmc,https://api.spotify.com/v1/audio-analysis/4axALpFKrIPxwQRnYJ1Zmc,173148,4,53
0.746,0.647,7,-6.673,1,0.106,0.0267,0.0,0.052,0.393,97.989,audio_features,54NBD72JXFXzrodbQBSzWh,spotify:track:54NBD72JXFXzrodbQBSzWh,https://api.spotify.com/v1/tracks/54NBD72JXFXzrodbQBSzWh,https://api.spotify.com/v1/audio-analysis/54NBD72JXFXzrodbQBSzWh,188964,4,73
0.734,0.696,8,-2.315,1,0.0364,0.0159,0.0,0.0597,0.883,122.096,audio_features,6514uhzGpeyocCHv5kBih4,spotify:track:6514uhzGpeyocCHv5kBih4,https://api.spotify.com/v1/tracks/6514uhzGpeyocCHv5kBih4,https://api.spotify.com/v1/audio-analysis/6514uhzGpeyocCHv5kBih4,137705,4,63
0.65,0.838,8,-5.456,1,0.0402,0.0644,0.00013,0.0936,0.816,128.014,audio_features,36SEfTZlBgmypZn0sgGroO,spotify:track:36SEfTZlBgmypZn0sgGroO,https://api.spotify.com/v1/tracks/36SEfTZlBgmypZn0sgGroO,https://api.spotify.com/v1/audio-analysis/36SEfTZlBgmypZn0sgGroO,216622,4,60
0.593,0.787,2,-6.429,1,0.0327,0.038,0.0,0.194,0.507,125.957,audio_features,0cgFnx6yIVv3RrqXlZTiGZ,spotify:track:0cgFnx6yIVv3RrqXlZTiGZ,https://api.spotify.com/v1/tracks/0cgFnx6yIVv3RrqXlZTiGZ,https://api.spotify.com/v1/audio-analysis/0cgFnx6yIVv3RrqXlZTiGZ,203538,4,60
0.829,0.644,9,-7.696,0,0.0427,0.354,0.0511,0.0944,0.896,105.993,audio_features,35TyJIMR3xRouUuo2sjS6v,spotify:track:35TyJIMR3xRouUuo2sjS6v,https://api.spotify.com/v1/tracks/35TyJIMR3xRouUuo2sjS6v,https://api.spotify.com/v1/audio-analysis/35TyJIMR3xRouUuo2sjS6v,243508,4,78
0.723,0.772,1,-6.784,1,0.0792,0.00524,1.15e-05,0.367,0.58,102.004,audio_features,4cacyP5c3PMlfnyjpg13xW,spotify:track:4cacyP5c3PMlfnyjpg13xW,https://api.spotify.com/v1/tracks/4cacyP5c3PMlfnyjpg13xW,https://api.spotify.com/v1/audio-analysis/4cacyP5c3PMlfnyjpg13xW,146471,4,84
0.543,0.677,8,-5.203,1,0.284,0.514,1.19e-05,0.239,0.712,82.36,audio_features,64Ds8EuwkeGSOeXDzXLRZz,spotify:track:64Ds8EuwkeGSOeXDzXLRZz,https://api.spotify.com/v1/tracks/64Ds8EuwkeGSOeXDzXLRZz,https://api.spotify.com/v1/audio-analysis/64Ds8EuwkeGSOeXDzXLRZz,150840,4,65
0.646,0.863,0,-2.046,0,0.0367,0.00203,0.0,0.0686,0.459,120.08,audio_features,2hFDO1f9t96wZZdQnn5ejI,spotify:track:2hFDO1f9t96wZZdQnn5ejI,https://api.spotify.com/v1/tracks/2hFDO1f9t96wZZdQnn5ejI,https://api.spotify.com/v1/audio-analysis/2hFDO1f9t96wZZdQnn5ejI,229436,4,74
0.589,0.829,8,-4.861,0,0.0332,0.0196,0.0,0.128,0.563,121.998,audio_features,0pnKcAh5binHOP9HexWwnZ,spotify:track:0pnKcAh5binHOP9HexWwnZ,https://api.spotify.com/v1/tracks/0pnKcAh5binHOP9HexWwnZ,https://api.spotify.com/v1/audio-analysis/0pnKcAh5binHOP9HexWwnZ,199000,4,73
0.677,0.816,10,-3.279,0,0.0944,0.114,3.94e-06,0.0487,0.911,168.072,audio_features,5f18AcRmbxcTxd4ehOXuYI,spotify:track:5f18AcRmbxcTxd4ehOXuYI,https://api.spotify.com/v1/tracks/5f18AcRmbxcTxd4ehOXuYI,https://api.spotify.com/v1/audio-analysis/5f18AcRmbxcTxd4ehOXuYI,137850,4,56
0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,audio_features,6dGnYIeXmHdcikdzNNDMm2,spotify:track:6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/tracks/6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/audio-analysis/6dGnYIeXmHdcikdzNNDMm2,185733,4,81
0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,audio_features,4LRPiXqCikLlN15c3yImP7,spotify:track:4LRPiXqCikLlN15c3yImP7,https://api.spotify.com/v1/tracks/4LRPiXqCikLlN15c3yImP7,https://api.spotify.com/v1/audio-analysis/4LRPiXqCikLlN15c3yImP7,167303,4,93
0.626,0.765,4,-6.167,1,0.0559,0.145,0.0,0.465,0.777,87.529,audio_features,5OAEQKfQzIB3X4K7TtviZf,spotify:track:5OAEQKfQzIB3X4K7TtviZf,https://api.spotify.com/v1/tracks/5OAEQKfQzIB3X4K7TtviZf,https://api.spotify.com/v1/audio-analysis/5OAEQKfQzIB3X4K7TtviZf,167201,4,64
0.603,0.728,0,-7.453,1,0.0428,0.0425,9.33e-06,0.113,0.585,106.031,audio_features,1Cx5pTBRWI67JXVmMGJT23,spotify:track:1Cx5pTBRWI67JXVmMGJT23,https://api.spotify.com/v1/tracks/1Cx5pTBRWI67JXVmMGJT23,https://api.spotify.com/v1/audio-analysis/1Cx5pTBRWI67JXVmMGJT23,232299,4,63
0.728,0.707,5,-5.09,0,0.0436,0.371,0.00107,0.126,0.802,96.023,audio_features,22PTmk4mzAVi92WiQPAcFp,spotify:track:22PTmk4mzAVi92WiQPAcFp,https://api.spotify.com/v1/tracks/22PTmk4mzAVi92WiQPAcFp,https://api.spotify.com/v1/audio-analysis/22PTmk4mzAVi92WiQPAcFp,302952,4,64
0.668,0.685,7,-8.765,1,0.0472,0.0822,0.0257,0.319,0.637,108.971,audio_features,7tnYsRepXLaNhqj4xtcWP2,spotify:track:7tnYsRepXLaNhqj4xtcWP2,https://api.spotify.com/v1/tracks/7tnYsRepXLaNhqj4xtcWP2,https://api.spotify.com/v1/audio-analysis/7tnYsRepXLaNhqj4xtcWP2,289541,4,72
0.61,0.709,7,-7.143,1,0.241,0.00707,1.61e-05,0.273,0.33,100.489,audio_features,15cYjzRUBRrDHn76GdxWiv,spotify:track:15cYjzRUBRrDHn76GdxWiv,https://api.spotify.com/v1/tracks/15cYjzRUBRrDHn76GdxWiv,https://api.spotify.com/v1/audio-analysis/15cYjzRUBRrDHn76GdxWiv,232122,4,63
0.825,0.758,9,-1.73,0,0.238,0.0895,0.0,0.0661,0.828,176.059,audio_features,2oNSHvGBGZIrZouRAA1eaX,spotify:track:2oNSHvGBGZIrZouRAA1eaX,https://api.spotify.com/v1/tracks/2oNSHvGBGZIrZouRAA1eaX,https://api.spotify.com/v1/audio-analysis/2oNSHvGBGZIrZouRAA1eaX,170397,4,76
0.269,0.764,7,-3.735,1,0.0534,0.132,0.0,0.0723,0.15,181.299,audio_features,49EXOlUTFBGdI098L6SXDh,spotify:track:49EXOlUTFBGdI098L6SXDh,https://api.spotify.com/v1/tracks/49EXOlUTFBGdI098L6SXDh,https://api.spotify.com/v1/audio-analysis/49EXOlUTFBGdI098L6SXDh,252760,4,62
0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,audio_features,5YbPxJwPfrj7uswNwoF1pJ,spotify:track:5YbPxJwPfrj7uswNwoF1pJ,https://api.spotify.com/v1/tracks/5YbPxJwPfrj7uswNwoF1pJ,https://api.spotify.com/v1/audio-analysis/5YbPxJwPfrj7uswNwoF1pJ,172342,4,81
0.756,0.554,7,-7.166,0,0.145,0.211,0.0,0.274,0.563,120.028,audio_features,67v2UHujFruxWrDmjPYxD6,spotify:track:67v2UHujFruxWrDmjPYxD6,https://api.spotify.com/v1/tracks/67v2UHujFruxWrDmjPYxD6,https://api.spotify.com/v1/audio-analysis/67v2UHujFruxWrDmjPYxD6,210346,4,68
0.81,0.733,9,-6.338,1,0.0444,0.276,6.73e-06,0.288,0.9,125.975,audio_features,5lfWrciYtohtIMVDVZd0Rf,spotify:track:5lfWrciYtohtIMVDVZd0Rf,https://api.spotify.com/v1/tracks/5lfWrciYtohtIMVDVZd0Rf,https://api.spotify.com/v1/audio-analysis/5lfWrciYtohtIMVDVZd0Rf,229283,4,77
0.586,0.744,4,-10.142,1,0.0508,0.00614,0.000172,0.372,0.523,117.006,audio_features,7rC3P7tpWriaC4hYWKwGQd,spotify:track:7rC3P7tpWriaC4hYWKwGQd,https://api.spotify.com/v1/tracks/7rC3P7tpWriaC4hYWKwGQd,https://api.spotify.com/v1/audio-analysis/7rC3P7tpWriaC4hYWKwGQd,162560,4,68
0.622,0.56,7,-8.572,1,0.0694,0.213,0.0,0.134,0.671,153.893,audio_features,1C7eURT2UroBgmOEAX2eiR,spotify:track:1C7eURT2UroBgmOEAX2eiR,https://api.spotify.com/v1/tracks/1C7eURT2UroBgmOEAX2eiR,https://api.spotify.com/v1/audio-analysis/1C7eURT2UroBgmOEAX2eiR,162135,4,55
0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,audio_features,1PckUlxKqWQs3RlWXVBLw3,spotify:track:1PckUlxKqWQs3RlWXVBLw3,https://api.spotify.com/v1/tracks/1PckUlxKqWQs3RlWXVBLw3,https://api.spotify.com/v1/audio-analysis/1PckUlxKqWQs3RlWXVBLw3,191822,4,87
0.736,0.667,1,-4.716,1,0.0303,0.0158,0.0,0.131,0.774,116.973,audio_features,3lpshfvmjrxGm9xr3x47F2,spotify:track:3lpshfvmjrxGm9xr3x47F2,https://api.spotify.com/v1/tracks/3lpshfvmjrxGm9xr3x47F2,https://api.spotify.com/v1/audio-analysis/3lpshfvmjrxGm9xr3x47F2,172490,4,63
0.824,0.697,11,-4.869,0,0.0473,0.158,4.11e-05,0.077,0.757,99.988,audio_features,7fYRg3CEbk6rNCuzNzMT06,spotify:track:7fYRg3CEbk6rNCuzNzMT06,https://api.spotify.com/v1/tracks/7fYRg3CEbk6rNCuzNzMT06,https://api.spotify.com/v1/audio-analysis/7fYRg3CEbk6rNCuzNzMT06,214460,4,77
0.805,0.418,7,-14.374,1,0.0979,0.459,0.0,0.288,0.966,149.724,audio_features,1BkY0N8ChFk2mdLbAUu8ZK,spotify:track:1BkY0N8ChFk2mdLbAUu8ZK,https://api.spotify.com/v1/tracks/1BkY0N8ChFk2mdLbAUu8ZK,https://api.spotify.com/v1/audio-analysis/1BkY0N8ChFk2mdLbAUu8ZK,205427,4,76
0.749,0.491,10,-9.655,1,0.0403,0.02,0.00899,0.159,0.536,119.528,audio_features,3vkQ5DAB1qQMYO4Mr9zJN6,spotify:track:3vkQ5DAB1qQMYO4Mr9zJN6,https://api.spotify.com/v1/tracks/3vkQ5DAB1qQMYO4Mr9zJN6,https://api.spotify.com/v1/audio-analysis/3vkQ5DAB1qQMYO4Mr9zJN6,292613,4,81
0.539,0.508,10,-6.05,1,0.0288,0.727,0.0,0.174,0.227,101.358,audio_features,0T5iIrXA4p5GsubkhuBIKV,spotify:track:0T5iIrXA4p5GsubkhuBIKV,https://api.spotify.com/v1/tracks/0T5iIrXA4p5GsubkhuBIKV,https://api.spotify.com/v1/audio-analysis/0T5iIrXA4p5GsubkhuBIKV,177720,3,88
0.815,0.442,6,-7.462,0,0.107,0.457,0.0,0.101,0.706,90.019,audio_features,769Ld8demNhMgVLAQcjTDn,spotify:track:769Ld8demNhMgVLAQcjTDn,https://api.spotify.com/v1/tracks/769Ld8demNhMgVLAQcjTDn,https://api.spotify.com/v1/audio-analysis/769Ld8demNhMgVLAQcjTDn,151508,4,75
0.568,0.824,9,-4.613,1,0.0299,0.403,0.0,0.0855,0.753,108.625,audio_features,5Ts1DYOuouQLgzTaisxWYh,spotify:track:5Ts1DYOuouQLgzTaisxWYh,https://api.spotify.com/v1/tracks/5Ts1DYOuouQLgzTaisxWYh,https://api.spotify.com/v1/audio-analysis/5Ts1DYOuouQLgzTaisxWYh,174760,4,75
0.697,0.875,5,-4.621,1,0.034,0.137,0.0,0.28,0.774,140.069,audio_features,5r43qanLhUCdBj8HN3fa6B,spotify:track:5r43qanLhUCdBj8HN3fa6B,https://api.spotify.com/v1/tracks/5r43qanLhUCdBj8HN3fa6B,https://api.spotify.com/v1/audio-analysis/5r43qanLhUCdBj8HN3fa6B,163855,4,81
0.888,0.459,2,-8.154,1,0.0357,0.426,0.0,0.11,0.704,112.56,audio_features,4UPQiDmYScn2C6S2C2WATY,spotify:track:4UPQiDmYScn2C6S2C2WATY,https://api.spotify.com/v1/tracks/4UPQiDmYScn2C6S2C2WATY,https://api.spotify.com/v1/audio-analysis/4UPQiDmYScn2C6S2C2WATY,176078,3,67
0.733,0.653,11,-6.094,1,0.0391,0.0179,0.0218,0.184,0.752,119.996,audio_features,1QxIFMs4M8qd5cbJJu80v4,spotify:track:1QxIFMs4M8qd5cbJJu80v4,https://api.spotify.com/v1/tracks/1QxIFMs4M8qd5cbJJu80v4,https://api.spotify.com/v1/audio-analysis/1QxIFMs4M8qd5cbJJu80v4,182895,5,75
0.422,0.44,11,-5.53,1,0.0544,0.617,0.0,0.0837,0.332,128.934,audio_features,2PWTZV5znjLtZC5T1EVJvL,spotify:track:2PWTZV5znjLtZC5T1EVJvL,https://api.spotify.com/v1/tracks/2PWTZV5znjLtZC5T1EVJvL,https://api.spotify.com/v1/audio-analysis/2PWTZV5znjLtZC5T1EVJvL,120308,5,78
0.68,0.428,6,-8.107,0,0.135,0.376,0.000344,0.355,0.334,98.222,audio_features,0oA9wBGDY4uyILLg4GymWP,spotify:track:0oA9wBGDY4uyILLg4GymWP,https://api.spotify.com/v1/tracks/0oA9wBGDY4uyILLg4GymWP,https://api.spotify.com/v1/audio-analysis/0oA9wBGDY4uyILLg4GymWP,269333,4,77
0.891,0.627,4,-8.458,1,0.0566,0.435,0.0,0.266,0.922,136.024,audio_features,1SdItcSOTD14tvIo8UzA6k,spotify:track:1SdItcSOTD14tvIo8UzA6k,https://api.spotify.com/v1/tracks/1SdItcSOTD14tvIo8UzA6k,https://api.spotify.com/v1/audio-analysis/1SdItcSOTD14tvIo8UzA6k,200293,4,59
0.747,0.822,1,-5.15,1,0.0893,0.192,0.0,0.288,0.862,115.937,audio_features,0RW1UL8w8rjQkaIaljaFc5,spotify:track:0RW1UL8w8rjQkaIaljaFc5,https://api.spotify.com/v1/tracks/0RW1UL8w8rjQkaIaljaFc5,https://api.spotify.com/v1/audio-analysis/0RW1UL8w8rjQkaIaljaFc5,207927,4,58
0.942,0.641,7,-10.15,1,0.0333,0.331,0.179,0.028,0.966,114.443,audio_features,6aBUnkXuCEQQHAlTokv9or,spotify:track:6aBUnkXuCEQQHAlTokv9or,https://api.spotify.com/v1/tracks/6aBUnkXuCEQQHAlTokv9or,https://api.spotify.com/v1/audio-analysis/6aBUnkXuCEQQHAlTokv9or,296147,4,70
0.876,0.565,11,-6.569,0,0.0333,0.16,0.0284,0.114,0.931,111.936,audio_features,16frIpnyUb9poRwQxQTmaC,spotify:track:16frIpnyUb9poRwQxQTmaC,https://api.spotify.com/v1/tracks/16frIpnyUb9poRwQxQTmaC,https://api.spotify.com/v1/audio-analysis/16frIpnyUb9poRwQxQTmaC,209732,4,70
0.815,0.848,4,-4.704,0,0.115,0.023,0.000162,0.0265,0.684,106.032,audio_features,1uMHCAyGmHqyygoNRuo7MV,spotify:track:1uMHCAyGmHqyygoNRuo7MV,https://api.spotify.com/v1/tracks/1uMHCAyGmHqyygoNRuo7MV,https://api.spotify.com/v1/audio-analysis/1uMHCAyGmHqyygoNRuo7MV,133707,4,74
0.831,0.794,2,-3.701,0,0.0752,0.705,3.4e-05,0.0978,0.735,118.075,audio_features,7oGwQOTkMB9Sk3DIKJLd5F,spotify:track:7oGwQOTkMB9Sk3DIKJLd5F,https://api.spotify.com/v1/tracks/7oGwQOTkMB9Sk3DIKJLd5F,https://api.spotify.com/v1/audio-analysis/7oGwQOTkMB9Sk3DIKJLd5F,215787,4,55
0.863,0.631,7,-4.689,1,0.0534,0.305,3.04e-05,0.123,0.817,128.977,audio_features,4nK5YrxbMGZstTLbvj6Gxw,spotify:track:4nK5YrxbMGZstTLbvj6Gxw,https://api.spotify.com/v1/tracks/4nK5YrxbMGZstTLbvj6Gxw,https://api.spotify.com/v1/audio-analysis/4nK5YrxbMGZstTLbvj6Gxw,223480,4,71
0.455,0.437,4,-11.411,1,0.0278,0.314,0.0,0.501,0.724,81.396,audio_features,1ne9wOtDF2jM6Cm8WBkaER,spotify:track:1ne9wOtDF2jM6Cm8WBkaER,https://api.spotify.com/v1/tracks/1ne9wOtDF2jM6Cm8WBkaER,https://api.spotify.com/v1/audio-analysis/1ne9wOtDF2jM6Cm8WBkaER,283640,4,66
0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,audio_features,0ofHAoxe9vBkTCp2UQIavz,spotify:track:0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,257800,4,82
0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,audio_features,6dGnYIeXmHdcikdzNNDMm2,spotify:track:6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/tracks/6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/audio-analysis/6dGnYIeXmHdcikdzNNDMm2,185733,4,81
0.527,0.415,4,-11.451,0,0.122,0.457,1.72e-05,0.117,0.515,78.169,audio_features,1k1Bqnv2R0uJXQN4u6LKYt,spotify:track:1k1Bqnv2R0uJXQN4u6LKYt,https://api.spotify.com/v1/tracks/1k1Bqnv2R0uJXQN4u6LKYt,https://api.spotify.com/v1/audio-analysis/1k1Bqnv2R0uJXQN4u6LKYt,125093,4,78
0.558,0.464,8,-8.488,0,0.0354,0.583,0.000133,0.159,0.558,171.762,audio_features,6vuEG9sZtC4W2zT64f7zLF,spotify:track:6vuEG9sZtC4W2zT64f7zLF,https://api.spotify.com/v1/tracks/6vuEG9sZtC4W2zT64f7zLF,https://api.spotify.com/v1/audio-analysis/6vuEG9sZtC4W2zT64f7zLF,217729,4,58
0.554,0.315,3,-11.028,1,0.0298,0.828,5.53e-06,0.101,0.325,128.157,audio_features,38zsOOcu31XbbYj9BIPUF1,spotify:track:38zsOOcu31XbbYj9BIPUF1,https://api.spotify.com/v1/tracks/38zsOOcu31XbbYj9BIPUF1,https://api.spotify.com/v1/audio-analysis/38zsOOcu31XbbYj9BIPUF1,241787,4,78
0.553,0.506,4,-13.271,0,0.046,0.144,3.78e-06,0.438,0.51,143.278,audio_features,0gZXockVcE7rEhSf4mcGLO,spotify:track:0gZXockVcE7rEhSf4mcGLO,https://api.spotify.com/v1/tracks/0gZXockVcE7rEhSf4mcGLO,https://api.spotify.com/v1/audio-analysis/0gZXockVcE7rEhSf4mcGLO,226213,4,65
0.711,0.292,4,-15.523,0,0.037,0.313,0.0,0.131,0.194,103.951,audio_features,2M9ro2krNb7nr7HSprkEgo,spotify:track:2M9ro2krNb7nr7HSprkEgo,https://api.spotify.com/v1/tracks/2M9ro2krNb7nr7HSprkEgo,https://api.spotify.com/v1/audio-analysis/2M9ro2krNb7nr7HSprkEgo,296800,4,77
0.48,0.542,0,-8.51,1,0.0348,0.345,0.000609,0.113,0.567,152.853,audio_features,7mjSHL2Eb0kAwiKbvNNyD9,spotify:track:7mjSHL2Eb0kAwiKbvNNyD9,https://api.spotify.com/v1/tracks/7mjSHL2Eb0kAwiKbvNNyD9,https://api.spotify.com/v1/audio-analysis/7mjSHL2Eb0kAwiKbvNNyD9,200560,4,76
0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.861,audio_features,6mFkJmJqdDVQ1REhVfGgd1,spotify:track:6mFkJmJqdDVQ1REhVfGgd1,https://api.spotify.com/v1/tracks/6mFkJmJqdDVQ1REhVfGgd1,https://api.spotify.com/v1/audio-analysis/6mFkJmJqdDVQ1REhVfGgd1,334744,4,76
0.332,0.179,5,-11.83,1,0.0326,0.879,0.0,0.0886,0.315,96.529,audio_features,3BQHpFgAp4l80e1XslIjNI,spotify:track:3BQHpFgAp4l80e1XslIjNI,https://api.spotify.com/v1/tracks/3BQHpFgAp4l80e1XslIjNI,https://api.spotify.com/v1/audio-analysis/3BQHpFgAp4l80e1XslIjNI,125667,4,75
